"gender","genderID","height","weight","shoeSize","schoolYear","studyHr","GPA","ACT","pets","siblings","speed","cash","sleep","shoeNums","ageMother","ageFather","random","love","charity"
"Female","Female",67,155,8,"Senior",2,3.3,29,5,1,105,0,8,15,52,54,8,"dozens",70
"Male","Male",71,165,10,"Junior",4,3,27,0,0,85,5,8,5,51,52,7,"few",10
"Male","Male",76,205,14,"Freshman",1,3,34,4,3,110,51,8.5,4,44,45,3,"few",65
"Female","Female",64,100,9.5,"Freshman",3,3.5,28,1,1,75,0,8.5,6,53,59,7,"few",75
"Female","Female",70,105,6.5,"Sophomore",3,3.8,33,0,0,70,15,8,10,42,44,9,"few",10
"Female","Female",62,115,6,"Freshman",4,3.5,30,2,0,90,82,8,15,52,59,4,"few",50
"Male","Male",75,200,14,"Senior",6,3.7,33,3,1,95,1000,7.5,7,55,55,6,"few",50
"Male","Male",69,162,11.5,"Junior",4.5,3.7,30,1,1,0,0,5.5,12,51,53,8,"one",50
"Female","Female",65,121,8,"Junior",8,3.8,31,1,0,0,46,7,10,46,45,8,"dozens",100
"Male","Male",69,160,9,"Senior",6,3.5,28,0,1,90,600,9.5,11,58,65,1,"thousands",10
"Female","Female",66,114,8.5,"Junior",2.5,2.5,34,1,2,105,100,7,12,53,55,8,"few",25
"Male","Male",67,122,9,"Freshman",2,3.3,29,0,1,60,100,8,5,47,55,3,"one",30
"Female","Female",66,124,7.5,"Sophomore",9,3.7,33,0,2,120,1,7,15,46,48,7,"dozens",50
"Male","Male",66,110,8.5,"Senior",5.5,4,33,0,0,102,20,8.5,5,48,52,3,"dozens",10
"Male","Male",73,155,8.5,"Sophomore",7,3.7,24,1,1,120,10,7.5,7,40,41,7,"few",30
"Male","Male",72,140,9,"Freshman",1.5,3.6,32,0,1,100,0,7,8,42,46,7,"few",75
"Male","Male",67,131,9,"Sophomore",6.5,3,30,0,0,0,15,7.5,10,47,50,7,"few",5
"Female","Female",76,100,7,"Sophomore",6,3,29,0,2,90,78,7,27,43,47,7,"one",0
"Female","Female",63,130,6.5,"Sophomore",2,2.7,27,0,1,40,30,6,17,50,50,7,"few",50
"Female","Female",63,125,7.5,"Freshman",4,3.5,36,4,1,100,20,7.5,15,52,52,7,"hundreds",100
"Female","Female",62,95,4.5,"Junior",0.5,3.6,32,3,0,80,0,4,20,46,48,7,"one",20
"Female","Female",63,115,6,"Freshman",5,3.9,30,3,0,0,40,6.5,11,45,46,3,"one",50
"Male","Male",75,191,12,"Sophomore",6,3.7,27,0,1,105,150,8,10,64,65,9,"few",100
"Male","Male",74,201,13.5,"Sophomore",3,3.8,31,2,2,101,150,8,5,52,51,3,"thousands",1
"Male","Male",71,145,10.5,"Sophomore",3,3.4,27,4,2,85,140,8,7,51,51,7,"few",25
"Male","Male",70,155,10.5,"Sophomore",3.5,3.6,33,6,2,105,4,6.5,6,55,55,9,"hundreds",95
"Male","Male",68,165,10,"Freshman",1.5,3.8,31,1,3,115,2,7,6,41,44,2,"few",0
"Male","Male",72,210,10.5,"Freshman",2,3.3,28,2,2,0,30,7,7,40,44,3,"none",1
"Female","Female",69,170,10,"Freshman",1,3.5,28,2,1,80,50,7,18,45,46,7,"few",75
"Male","Male",72,185,13,"Sophomore",0.5,3.4,27,0,2,70,6,6.5,8,44,47,2,"hundreds",5
"Male","Male",69,144,9.5,"Freshman",6.5,3.1,31,0,1,90,3,6.5,4,43,45,8,"few",70
"Male","Male",73,150,11.5,"Freshman",3,3,28,2,1,165,40,7,26,44,46,9,"hundreds",30
"Female","Female",62,135,8,"Sophomore",2,3.2,26,0,1,85,8,7.5,13,50,62,2,"few",30
"Male","Male",65,85,11.5,"Sophomore",10,3.5,35,0,3,25,9,11,3,41,44,5,"none",8
"Female","Female",70,110,7.5,"Junior",2.5,2.5,31,2,1,74,15,8,20,56,55,7,"few",5
"Female","Female",60,120,6,"Sophomore",2,3.4,26,15,1,106,120,6,22,51,52,9,"dozens",10
"Male","Male",72,190,12.5,"Freshman",2,4,26,1,2,110,2,7,10,50,52,9,"hundreds",10
"Male","Male",70,170,10,"Junior",5,2.5,32,1,0,80,20,6,7,47,47,7,"one",25
"Female","Female",62,110,5.5,"Junior",6,3.9,30,0,0,0,100,6.5,15,49,52,6,"one",60
"Female","Female",65,110,7.5,"Freshman",3,4,31,0,0,0,50,7.5,15,48,48,4,"few",50
"Male","Male",68,175,9.5,"Sophomore",4,3.1,34,1,1,95,100,7,5,52,57,6,"thousands",0
"Female","Female",66,132,8.5,"Senior",1,4,32,10,5,96,22,8,35,53,62,4,"few",100
"Female","Female",69,120,8,"Freshman",4,3.2,31,0,0,0,50,9,12,42,42,6,"few",20
"Female","Female",62,95,5,"Freshman",3,3.7,30,1,2,100,20,8,7,43,44,8,"one",50
"Male","Male",72,155,12,"Junior",4,3.5,27,0,1,95,25,7,3,48,51,6,"few",99
"Female","Female",59,127,7,"Sophomore",3,3.8,22,2,3,90,22,7.5,40,52,52,7,"one",95
"Male","Male",80,180,10,"Junior",3,3,32,1,0,80,500,8,20,44,48,6,"few",20
"Male","Male",68,154,8,"Junior",3,3.2,31,0,0,110,10,6,5,51,58,7,"few",10
"Female","Female",64,140,6.5,"Freshman",2,2.6,32,2,3,70,130,7,10,50,51,9,"none",100
"Female","Female",68,125,8,"Sophomore",4,3.5,32,0,1,85,25,6,9,57,62,8,"few",80
"Male","Male",71,181,8.5,"Freshman",8,4,31,0,0,0,20,8.5,4,46,49,7,"dozens",40
"Female","Female",66,170,7.5,"Freshman",6,3.1,25,4,1,100,3,6,17,37,41,3,"dozens",40
"Female","Female",71,145,10,"Junior",3,3.6,29,0,2,90,13,8,15,53,56,3,"few",40
"Male","Male",73,193,13,"Sophomore",3,2.8,27,2,2,126,5,8,3,53,53,7,"dozens",14
"Female","Female",65,130,6,"Freshman",0,2,21,0,3,37,5,4,10,42,45,3,"one",100
"Male","Male",70,140,10,"Freshman",3,3.8,35,2,1,100,10,6,35,42,45,1,"one",100
"Female","Female",69,130,9,"Freshman",1.5,3.8,30,0,0,0,20,6.5,5,48,50,1,"few",10
"Male","Male",71,181,11,"Freshman",2,3.9,32,0,2,130,7,7.5,13,52,54,7,"dozens",60
"Male","Male",80,149,9,"Junior",9,3.3,31,2,0,80,35,6.5,4,49,51,7,"none",30
"Male","Male",72,150,11,"Sophomore",1,3.3,31,1,3,90,66,8,7,50,49,2,"thousands",80
"Male","Male",70,270,11,"Sophomore",1,3.4,28,4,2,80,0,5,3,44,47,6,"few",70
"Male","Male",68,156,11,"Sophomore",2,3.4,27,0,0,0,40,6.5,4,44,50,10,"thousands",100
"Female","Female",79,120,7.5,"Freshman",4,3.7,30,1,0,0,200,9,24,48,49,6,"one",9
"Female","Female",63,108,7,"Junior",2,3.6,30,0,2,90,10,6,4,51,53,2,"few",100
"Male","Male",68,165,8,"Senior",2,3.2,33,0,2,85,0,7,3,53,54,5,"dozens",100
"Female","Female",69,147,8,"Freshman",1.5,4,27,0,2,0,14,8,35,47,43,7,"few",50
"Male","Male",71,160,11.5,"Sophomore",3,2.6,31,3,4,105,0,7,8,53,52,4,"few",15
"Female","Female",64,196,8,"Freshman",2.5,3.7,30,3,0,0,0,7.5,7,54,57,8,"few",5
"Female","Female",64,135,9,"Sophomore",4,3.4,24,5,2,100,5,6,10,51,59,3,"few",25
"Female","Female",66,130,7,"Freshman",3,3.6,29,2,3,90,64,7,6,53,55,10,"few",95
"Female","Female",65,105,6.5,"Freshman",2.5,4,30,0,0,0,60,7,5,47,50,9,"few",30
"Female","Female",66,134,7.5,"Sophomore",6,3.8,25,3,2,80,20,7,10,45,46,6,"dozens",90
"Female","Female",63,120,7,"Sophomore",3,4,24,4,3,110,200,6,40,53,62,4,"hundreds",20
"Male","Male",67,128,10.5,"Junior",5,3.5,12,0,2,80,0,7,3,48,50,5,"few",25
"Female","Female",67,115,8.5,"Freshman",8,3.8,34,0,0,0,10,5,7,50,50,7,"few",20
"Female","Female",64,108,5.5,"Junior",0.5,3,32,0,0,125,0,7,30,53,60,6,"one",75
"Male","Male",70,140,9.5,"Freshman",9,3.9,32,0,0,0,1,7.5,5,47,48,8,"hundreds",70
"Male","Male",72,175,11,"Junior",10,3.3,30,2,1,100,27,7,12,46,50,9,"few",70
"Male","Male",69,165,10,"Sophomore",3,2.5,26,2,5,80,30,5,6,35,40,9,"hundreds",100
"Female","Female",67,170,9.5,"Freshman",5.5,3.9,28,5,2,90,200,9.5,13,48,48,5,"none",95
"Female","Female",64,123,7.5,"Junior",4,3.5,31,0,0,0,30,7,9,49,51,7,"few",30
"Male","Male",68,160,9,"Sophomore",1.5,3.6,30,2,2,110,20,8.5,8,52,52,4,"few",15
"Female","Female",66,180,9.5,"Sophomore",4,3.3,30,0,2,100,28,5,20,50,50,6,"few",60
"Female","Female",63,110,7,"Sophomore",10,3.5,29,0,2,0,0,6,13,48,53,6,"few",25
"Female","Female",63,100,6,"Junior",3,3.5,27,5,4,90,25,7,20,49,52,4,"few",50
"Female","Female",64,121,6.5,"Freshman",3,3.8,31,0,1,0,150,7.5,8,46,49,3,"few",51
"Female","Female",67,142,10,"Sophomore",2,3.9,28,1,1,87,95,8,45,52,55,4,"one",100
"Female","Female",64,191,8,"Freshman",2,3.8,28,1,5,104,2,7,56,42,40,7,"one",50
"Male","Male",72,150,9.5,"Junior",5,3.8,28,0,0,0,10,7.5,4,40,43,1,"one",100
"Female","Female",61,145,6,"Sophomore",2,3.9,29,4,1,95,28,7,15,45,42,4,"few",60
"Male","Male",70,150,11,"Freshman",4,2.7,30,1,1,120,85,6.5,14,47,47,6,"few",100
"Male","Male",71,180,12,"Freshman",4,3.6,30,1,1,110,50,7,5,49,51,4,"dozens",60
"Female","Female",65,117,8.5,"Freshman",3,3.5,29,0,2,100,20,8,15,48,49,7,"few",20
"Male","Male",68,118,9.5,"Freshman",1.5,3.9,33,0,3,148,40,6.5,5,49,51,6,"hundreds",60
"Female","Female",65,128,7,"Sophomore",2.5,3.7,29,3,2,120,20,7,30,54,57,6,"hundreds",70
"Male","Male",73,166,11.5,"Junior",2,3.7,26,1,2,120,0,6,8,57,60,3,"millions",10
"Female","Female",62,110,6,"Freshman",5,4,31,0,0,0,20,7,10,45,44,9,"few",50
"Male","Male",72,177,11.5,"Senior",3,2,29,0,1,100,0,6.5,3,45,48,5,"one",0
"Male","Male",69,130,9.5,"Sophomore",7.5,2.2,32,0,1,140,40,5.5,5,46,52,3,"few",75
"Male","Male",68,171,9.5,"Junior",2.5,2.9,28,5,3,95,46,9.5,11,51,50,7,"few",50
"Female","Female",67,110,8.5,"Junior",3.5,3.4,35,0,1,0,30,7.5,14,52,59,7,"few",90
"Male","Male",70,170,8,"Freshman",0,3,35,2,2,100,0,9,20,38,40,9,"none",0
"Male","Male",72,168,12,"Sophomore",5,3.2,25,0,0,75,13,6,11,54,56,8,"one",25
"Female","Female",69,165,10,"Senior",4,3.7,29,2,0,0,0,7,17,46,50,6,"few",80
"Male","Male",72,270,12,"Freshman",3,3.4,28,8,2,120,34,6,12,43,43,8,"millions",100
"Male","Male",68,121,13,"Freshman",3,2.9,29,0,1,27,200,7,2,44,50,3,"millions",50
"Female","Female",65,180,9.5,"Freshman",3,3.5,26,2,3,0,40,7.5,10,40,38,7,"few",85
"Female","Female",65,125,7,"Junior",2,3.8,30,0,1,70,30,7,7,54,55,10,"dozens",40
"Female","Female",67,119,7,"Sophomore",6,4,27,1,0,0,28,8,9,46,46,7,"hundreds",17
"Female","Female",65,140,7,"Senior",2,3.3,25,4,4,90,10,7,15,46,47,5,"few",20
"Female","Female",66,110,7,"Sophomore",2,3.9,28,0,0,0,0,6.5,10,50,50,6,"one",50
"Male","Male",68,170,10.5,"Sophomore",0.5,3.5,32,0,1,110,0,8,3,56,60,4,"thousands",40
"Male","Male",70,132,9,"Freshman",2,3.2,30,0,0,0,1000,8,6,46,47,5,"one",50
"Male","Male",71,160,9.5,"Senior",3.5,3.7,33,0,0,105,110,7.5,7,50,51,5,"dozens",33
"Female","Female",62,110,7,"Freshman",3,2.5,24,0,2,40,96,5.5,5,42,48,7,"few",40
"Female","Female",63,120,6.5,"Freshman",8,4,30,0,0,0,20,7,10,47,47,4,"few",15
"Female","Female",70,100,7.5,"Junior",2.5,2.4,32,0,3,0,10,8.5,17,44,45,4,"one",20
"Male","Male",68,155,9.5,"Sophomore",2,3.1,32,2,1,110,50,6,5,49,48,10,"few",100
"Male","Male",73,165,10.5,"Junior",4.5,2.4,31,0,0,120,100,7,9,51,50,5,"few",0
"Female","Female",61,110,7,"Senior",5,3.7,26,0,8,0,3,6,10,62,64,6,"few",80
"Male","Male",67,138,9,"Sophomore",3,3.5,34,0,3,80,40,8,5,49,50,7,"thousands",50
"Female","Female",58,100,5,"Freshman",5,4,34,0,1,100,0,7,12,54,59,8,"few",92
"Male","Male",72,175,10.5,"Sophomore",4,3.7,28,0,1,105,25,7,8,50,51,1,"few",50
"Female","Female",63,110,7,"Sophomore",3,2.7,31,0,1,80,25,8,6,54,50,8,"few",50
"Male","Male",71,165,11,"Senior",4,3.6,27,0,2,90,47,6.5,4,54,56,7,"one",50
"Female","Female",65,116,8,"Junior",2.5,2.8,31,1,2,42,20,6.5,8,47,50,3,"few",67
"Female","Female",65,151,8,"Junior",5,3.8,27,0,0,81,0,7,4,53,56,5,"dozens",100
"Male","Male",72,270,12,"Freshman",2.5,3.7,29,2,0,60,100,7.5,2,54,59,7,"hundreds",15
"Female","Female",62,130,7,"Sophomore",4,3,21,2,2,100,0,6,10,46,46,7,"one",60
"Female","Female",79,180,8,"Senior",3,3.2,22,7,1,106,90,8,25,55,53,3,"few",20
"Male","Male",70,256,11.5,"Sophomore",7,3.7,33,0,0,62,60,7,2,47,46,7,"hundreds",0
"Male","Male",67,145,8.5,"Junior",3,3.3,29,15,1,103,5,8,8,54,57,4,"hundreds",69
"Male","Male",72,198,11,"Sophomore",8,3,29,0,0,56,90,7,5,44,43,7,"few",67
"Female","Female",64,124,6,"Junior",3.5,3.6,29,2,0,49,60,8,6,48,49,2,"few",20
"Female","Female",63,103,6.5,"Senior",8,3.5,28,1,0,100,20,7.5,20,47,50,7,"few",40
"Male","Male",69,130,10,"Freshman",4,3.7,34,0,2,85,46,7,3,49,55,4,"thousands",90
"Male","Male",65,131,8,"Sophomore",3.5,3.5,28,9,1,62,35,6,3,51,58,7,"millions",10
"Male","Male",71,160,11,"Senior",5,3.4,30,0,1,100,0,6,3,50,50,7,"few",15
"Male","Male",73,195,11.5,"Junior",5,3,28,1,1,120,0,8,2,54,55,2,"millions",0
"Male","Male",69,215,10.5,"Junior",2.5,3,28,1,2,75,44,7,4,50,51,7,"few",20
"Male","Male",72,250,12.5,"Senior",4,3.3,31,0,3,80,120,6.5,6,56,65,9,"few",80
"Female","Female",60,105,5,"Senior",1,2.7,19,0,12,80,0,8,25,56,55,6,"one",95
"Female","Female",63,130,7,"Freshman",2.5,3.6,26,0,1,60,200,6.5,10,39,40,5,"one",100
"Female","Female",64,100,8,"Freshman",8,3.5,33,2,2,0,0,7,40,45,46,5,"few",30
"Male","Male",71,180,9.5,"Sophomore",1.5,1.5,31,0,1,82,200,7.5,10,45,52,4,"few",10
"Male","Male",73,226,11,"Sophomore",4,2.3,22,1,5,78,21,7,8,43,55,9,"few",15
"Male","Male",70,160,10,"Freshman",3,3.3,33,0,0,50,40,7,5,46,52,7,"one",90
"Female","Female",62,100,6,"Freshman",2.5,4,28,0,2,0,1000,5.5,3,45,50,4,"few",51
"Female","Female",62,120,6.5,"Junior",6,2,25,0,1,80,90,9,10,51,51,7,"one",70
"Female","Female",63,112,5.5,"Sophomore",1.5,3.5,28,1,1,0,21,11,10,48,51,5,"dozens",30
"Male","Male",69,145,9.5,"Sophomore",1.5,3.3,28,0,1,90,100,7.5,6,50,50,7,"few",50
"Male","Male",72,160,10.5,"Freshman",6,4,31,0,0,0,7,8,5,44,49,7,"few",10
"Female","Female",65,129,6,"Junior",4,2.5,19,6,2,85,150,8.5,15,55,55,6,"one",50
"Male","Male",72,165,11.5,"Sophomore",2.5,3.3,30,1,3,82,120,8.5,8,56,56,5,"one",100
"Male","Male",72,194,9,"Sophomore",6,3.6,30,0,0,0,300,7,10,49,51,9,"millions",60
"Female","Female",64,130,8,"Sophomore",4,3.8,29,2,2,110,13,7.5,30,51,54,4,"few",100
"Male","Male",68,135,7.5,"Sophomore",6,4,34,1,1,85,130,7,2,62,60,5,"hundreds",2
"Male","Male",69,128,10.5,"Sophomore",7,3.8,31,0,1,90,150,5.5,5,46,54,4,"few",50
"Male","Male",69,167,10,"Sophomore",3,2.8,25,3,1,110,46,6.5,6,51,59,4,"one",10
"Male","Male",68,165,10.5,"Junior",3,3.6,30,0,2,75,200,6.5,3,49,51,7,"few",70
"Female","Female",75,86,5.5,"Freshman",4.5,4,33,1,0,50,20,7.5,20,40,41,4,"few",5
"Female","Female",65,110,6.5,"Junior",2.5,3.6,26,5,2,80,2,6.5,15,58,59,7,"few",65
"Male","Male",71,135,11.5,"Sophomore",1,3.9,34,0,1,90,22,8.5,2,49,55,3,"few",50
"Female","Female",60,105,6.5,"Freshman",2,3.8,31,0,2,40,70,7,7,45,47,1,"dozens",100
"Female","Female",63,140,7,"Junior",4,3.5,30,0,0,0,100,7,9,49,51,7,"few",20
"Male","Male",72,188,12,"Sophomore",1,3,33,2,3,110,37,8,10,54,55,4,"dozens",50
"Male","Male",66,140,8,"Junior",3,3,28,1,0,0,60,8,10,49,49,3,"dozens",30
"Female","Male",62,113,9,"Sophomore",3,2.9,21,3,0,90,22,9,20,52,56,5,"dozens",40
"Male","Male",70,150,10,"Sophomore",2,3.3,28,5,1,101,19,9,5,55,62,4,"hundreds",20
"Female","Female",62,116,8.5,"Junior",5,3.4,27,0,1,110,0,7.5,15,46,53,3,"few",8
"Female","Female",64,139,7.5,"Sophomore",3,3.6,29,0,1,0,10,8,8,52,56,7,"one",30
"Male","Male",67,130,7,"Sophomore",5.5,3.4,31,5,1,110,1000,6,7,57,57,6,"dozens",17
"Female","Female",62,104,6.5,"Senior",4,3.8,30,0,1,70,0,8,10,44,45,2,"few",20
"Male","Male",74,177,10.5,"Sophomore",5,3.7,34,0,1,90,7,4.5,3,45,50,5,"millions",80
"Female","Female",66,130,6.5,"Sophomore",5,3.6,27,0,0,0,500,8,5,47,51,6,"few",30
"Male","Male",70,172,10,"Junior",4,3.9,30,1,1,98,17,7,8,58,55,10,"few",50
"Female","Female",71,93,5.5,"Freshman",3,3.9,33,0,0,0,18,6.5,18,45,50,6,"few",6
"Male","Male",77,190,11,"Sophomore",10,4,33,0,1,100,0,7,4,63,64,6,"one",100
