"gender","genderID","greek","homeTown","ethnicity","religion","religious","ACT","GPA","partyHr","drinks","sexPartners","relationships","firstKissAge","favLifePeriod","hoursCallParents","socialMedia","texts","goodOrWell","parentRelationship","workHr","tuition","career"
"Female","Female","No","Medium City","White","Atheist",0,25,2.7,0,3,6,3,"13","College",5,"2",3,7,9,0,0,"Nervous"
"Female","Female","No","Small Town","White","Christian",2,27,4,10,30,1,2,"16","College",3,"2",10,7,8,0,10,"Grad School"
"Female","Female","No","Big City Suburb","Asian","Christian",10,27,4,0,0,0,1,"15","High School",3,"3",9,5,10,0,50,"Nervous"
"Male","Male","Yes","Big City","Hispanic","Christian",2,26,3.2,11,27,20,1,"17","College",10,"6",6,7,3,10,70,"Some Idea"
"Male","Male","No","Medium City","White","Atheist",0,27,4,40,50,1,0,"14","High School",1,"1",10,5,4,0,0,"Some Idea"
"Female","Female","No","Big City Suburb","Asian","Buddhist",5,31,3.7,50,0,0,0,"3","High School",2,"8",5,2,4,0,50,"Other"
"Female","Female","No","Big City","Asian","Buddhist",5,27,3.1,8,10,0,0,"still waiting","College",0,"3",5,5,5,40,10,"Some Idea"
"Female","Female","No","Medium City","Asian","Atheist",0,29,3.8,1,0,0,0,"18","middle school",4,"3",5,5,8,0,100,"Some Idea"
"Female","Female","No","Big City","Hispanic","Other Religion",5,24,4,4,6,0,1,"18","High School",7,"2",4,3,10,5,100,"Grad School"
"Female","Female","No","Small Town","White","Christian",5,22,3.1,15,20,1,1,"16","lower grades",4,"5",3,5,9,10,70,"Nervous"
"Male","Male","Yes","Small Town","White","Christian",5,24,3,6,12,7,2,"15","College",10,"3",5,7,8,10,40,"Nervous"
"Female","Female","No","Big City Suburb","Asian","Christian",8,31,3.5,2,0,0,0,"18","High School",2,"3",4,5,9,0,100,"Grad School"
"Female","Female","No","Big City","White","Christian",7,26,3.1,4,0,0,1,"17","College",6,"1",10,0,10,30,60,"Grad School"
"Female","Female","No","Big City","Asian","Buddhist",2,28,3.5,1,5,0,2,"still waiting","middle school",2,"5",1,8,8,0,100,"Nervous"
"Female","Female","No","Medium City","Asian","Hindu",2,21,3.5,2,0,0,0,"still waiting","lower grades",6,"5",7,4,6,15,20,"Some Idea"
"Male","Male","No","Big City Suburb","White","Jewish",6,29,2.8,4,5,3,1,"13","College",5,"10 or more",4,9,3,15,100,"Nervous"
"Female","Female","No","Big City Suburb","Mixed","Christian",6,24,3.9,4,1,0,0,"15","High School",0,"0",7,2,9,10,70,"Nervous"
"Female","Female","No","Big City","Asian","Agnostic",0,29,3.9,4,2,6,3,"13","College",2,"1",3,5,8,0,10,"Grad School"
"Male","Male","No","Big City Suburb","White","Atheist",0,30,2.5,0,0,1,1,"17","College",0,"0",1,1,2,5,0,"Some Idea"
"Female","Female","No","Big City","Hispanic","Atheist",0,25,3.2,0,0,1,1,"13","College",6,"2",3,4,9,10,0,"No Idea"
"Female","Female","No","Big City","Asian","Atheist",0,29,3.7,6,1,1,1,"19","High School",1,"2",12,10,9,0,40,"Nervous"
"Female","Female","No","Medium City","Asian","Atheist",0,32,3.7,3,0,0,2,"17","College",2,"2",6,8,9,0,100,"Some Idea"
"Female","Female","No","Small Town","White","Christian",3,28,4,0,0,1,2,"14","High School",20,"1",5,4,8,10,20,"Grad School"
"Female","Female","No","Big City","Black","Christian",9,30,3.6,3,2,0,0,"13","College",1,"3",3,5,7,5,0,"Concrete plan"
"Male","Male","No","Medium City","White","Agnostic",0,32,2.8,0,0,0,0,"still waiting","High School",3,"0",4,4,10,0,100,"No Idea"
"Male","Male","Yes","Big City Suburb","Black","Christian",7,21,2.9,6,2,7,2,"18","College",2,"5",2,9,8,0,0,"Other"
"Male","Male","Yes","Medium City","Asian","Hindu",7,34,3.3,8,8,1,1,"19","College",7,"1",4,0,10,0,100,"Nervous"
"Male","Male","No","Medium City","Asian","Muslim",6,34,3.4,0,0,0,0,"still waiting","High School",5,"1",5,6,8,5,100,"Nervous"
"Male","Male","No","Small Town","Mixed","Christian",5,29,3.3,2,10,7,1,"12","middle school",2,"1",5,4,7,0,70,"Nervous"
"Female","Female","No","Big City Suburb","White","Christian",3,28,4,9,10,14,1,"15","College",6,"2",8,4,7,0,100,"Nervous"
"Female","Female","No","Big City Suburb","White","Other Religion",3,27,3.6,4,8,2,2,"15","High School",10,"0",3,5,10,5,10,"Nervous"
"Female","Female","Yes","Medium City","Asian","Muslim",8,28,2.9,0,0,0,0,"still waiting","College",13,"9",4,5,7,5,100,"Grad School"
"Female","Female","Yes","Big City Suburb","White","Jewish",7,26,4,4,10,1,1,"13","College",15,"7",12,5,9,0,100,"Grad School"
"Male","Male","Yes","Medium City","White","Christian",5,30,3.3,30,50,5,1,"15","College",2,"3",4,7,6,10,100,"Grad School"
"Female","Female","No","Big City","Asian","Atheist",0,24,3.5,4,1,2,1,"18","College",3,"3",5,9,10,0,40,"Some Idea"
"Male","Male","No","Big City","Asian","Hindu",6,30,2.1,10,5,1,0,"16","middle school",10,"1",5,8,7,0,100,"Nervous"
"Female","Female","Yes","Small Town","White","Christian",6,26,2.8,20,20,0,0,"17","College",4,"4",5,5,9,30,90,"Nervous"
"Female","Female","No","Big City","Asian","Buddhist",0,26,3.5,0,0,0,0,"still waiting","Kindergarten",1,"3",3,5,9,0,100,"Nervous"
"Male","Male","Yes","Big City Suburb","White","Christian",7,27,4,10,34,2,1,"14","High School",3,"2",8,9,9,25,100,"No Idea"
"Female","Female","No","Medium City","Asian","Christian",8,26,3.5,0,0,0,0,"16","High School",1,"3",2,7,8,5,10,"Nervous"
"Female","Female","No","Big City","Asian","Atheist",0,29,1,0,0,0,0,"still waiting","High School",5,"2",4,7,10,0,100,"Some Idea"
"Female","Female","No","Small Town","Mixed","Christian",4,23,4,8,5,0,0,"still waiting","High School",1,"1",12,6,8,15,100,"Nervous"
"Male","Male","No","Big City Suburb","White","Christian",8,28,3,5,20,1,5,"15","High School",2,"2",7,5,5,0,0,"Nervous"
"Female","Female","No","Big City Suburb","Black","Christian",6,25,4,15,4,2,1,"9","middle school",3,"6",5,2,8,15,100,"Nervous"
"Male","Male","No","Small Town","White","Christian",6,27,3.3,0,0,0,0,"still waiting","College",2,"1",4,5,9,0,100,"Concrete plan"
"Male","Male","Yes","Big City Suburb","White","Christian",5,26,3.2,4,10,1,1,"16","High School",7,"2",2,10,9,5,60,"Nervous"
"Male","Male","No","Big City","Asian","Christian",8,29,3.4,0,0,0,0,"still waiting","middle school",1,"3",2,8,9,0,100,"No Idea"
"Male","Male","No","Big City Suburb","Hispanic","Christian",5,34,3.4,10,15,13,1,"17","College",40,"5",7,3,8,10,0,"Concrete plan"
"Female","Female","Yes","Big City Suburb","White","Jewish",4,30,3.3,7,6,3,2,"15","College",1,"2",6,5,7,15,100,"Concrete plan"
"Female","Female","No","Big City Suburb","Hispanic","Christian",4,23,3.2,8,4,1,2,"12","High School",10,"5",6,9,10,10,0,"Nervous"
"Male","Male","No","Big City","Asian","Christian",7,36,3.9,0,1,1,1,"20","middle school",1,"1",2,8,9,0,50,"Some Idea"
"Female","Female","No","Big City Suburb","Asian","Christian",10,31,3.8,0,0,0,0,"still waiting","lower grades",1,"1",4,3,10,10,90,"Nervous"
"Female","Female","No","Big City Suburb","Other","Muslim",7,27,3.2,0,0,0,0,"still waiting","College",6,"1",2,2,10,0,80,"Concrete plan"
"Male","Male","Yes","Big City Suburb","Asian","Agnostic",3,32,3,10,10,1,1,"15","middle school",2,"2",2,5,8,0,100,"Nervous"
"Male","Male","No","Big City Suburb","Asian","Christian",8,32,3.3,5,2,0,1,"20","College",2,"5",10,3,10,0,80,"Concrete plan"
"Female","Female","No","Small Town","White","Other Religion",2,27,3.2,2,1,0,0,"still waiting","middle school",4,"2",5,5,7,0,90,"Nervous"
"Female","Female","No","Big City","Hispanic","Christian",5,22,2.9,5,0,0,1,"16","lower grades",7,"5",5,6,7,10,10,"Nervous"
"Male","Male","No","Big City Suburb","White","Christian",5,26,3,1,1,3,0,"16","High School",10,"0",4,0,7,5,20,"Some Idea"
"Male","Male","No","Big City Suburb","White","Christian",2,28,4,0,0,0,0,"still waiting","High School",3,"5",5,1,10,0,20,"Nervous"
"Male","Male","No","Big City Suburb","Mixed","Christian",7,31,3,5,6,1,1,"18","College",1,"2",3,7,8,0,20,"Some Idea"
"Male","Male","No","Big City Suburb","Mixed","Atheist",0,34,2,20,30,13,3,"12","College",1,"1",2,9,7,0,100,"Other"
"Female","Female","No","Big City","Hispanic","Christian",7,28,2.4,5,5,0,0,"13","High School",10,"2",4,4,9,15,10,"Concrete plan"
"Male","Male","No","Small Town","White","Christian",5,25,3.3,10,20,0,0,"6","College",4,"10 or more",10,7,8,15,0,"Nervous"
"Female","Female","No","Medium City","Asian","Atheist",0,34,4,0,0,0,2,"16","College",1,"1",3,10,7,0,90,"Concrete plan"
"Female","Female","No","Big City Suburb","White","Other Religion",5,28,4,9,7,1,1,"12","High School",3,"6",4,0,10,0,100,"No Idea"
"Female","Female","No","Big City Suburb","Asian","Buddhist",3,25,3.8,0,0,0,0,"still waiting","lower grades",6,"3",2,6,10,0,20,"Nervous"
"Female","Female","No","Big City Suburb","White","Atheist",0,21,2.7,10,10,17,4,"14","College",1,"3",5,5,10,20,0,"Nervous"
"Male","Male","Yes","Big City","Hispanic","Other Religion",7,20,2.7,8,5,1,2,"20","lower grades",1,"3",3,10,10,20,0,"Nervous"
"Female","Female","No","Small Town","White","Christian",7,32,4,1,0,0,0,"still waiting","High School",3,"4",6,5,9,10,10,"No Idea"
"Male","Male","No","Big City Suburb","Hispanic","Christian",5,25,2.9,0,0,0,1,"18","High School",2,"7",2,7,6,0,0,"Nervous"
"Female","Female","No","Big City Suburb","Asian","Christian",5,25,3.6,1,2,8,2,"17","College",1,"5",2,8,7,10,0,"Concrete plan"
"Female","Male","No","Big City Suburb","Asian","Hindu",7,26,4,7,10,1,1,"12","High School",15,"3",10,8,7,0,40,"Nervous"
"Male","Male","No","Small Town","White","Atheist",0,31,3.5,15,25,28,4,"13","College",2,"1",5,3,10,15,20,"Grad School"
"Male","Male","Yes","Big City Suburb","White","Atheist",0,25,2.5,3,15,3,1,"15","lower grades",1,"1",3,8,10,5,0,"Nervous"
"Female","Female","Yes","Big City Suburb","White","Christian",8,30,4,10,10,0,1,"16","College",1,"2",12,7,10,0,30,"Nervous"
"Male","Male","No","Big City Suburb","Asian","Other Religion",0,29,3.1,0,0,1,0,"20","College",2,"3",3,10,10,0,100,"Nervous"
"Female","Female","No","Medium City","White","Christian",8,29,3.8,0,0,0,1,"17","High School",2,"1",5,5,7,0,80,"Some Idea"
"Female","Female","No","Medium City","Asian","Buddhist",1,26,3.5,1,0,1,2,"16","High School",2,"4",6,3,8,0,100,"Nervous"
"Female","Female","No","Big City Suburb","White","Christian",8,26,3.5,6,5,0,0,"18","High School",6,"4",8,9,10,30,80,"Grad School"
"Female","Female","No","Small Town","White","Christian",5,34,4,0,0,1,3,"13","College",2,"4",3,5,4,0,70,"Grad School"
"Male","Male","Yes","Big City Suburb","White","Christian",7,31,3.4,32,50,7,1,"14","College",2,"2",5,7,7,0,100,"Some Idea"
"Female","Female","No","Big City","Asian","Christian",2,14,3.3,1,1,1,1,"20","College",2,"9",4,7,8,0,100,"Grad School"
"Female","Female","No","Small Town","White","Christian",5,23,3.2,0,0,0,0,"still waiting","College",4,"10 or more",6,5,7,0,0,"Grad School"
"Female","Female","No","Big City Suburb","Asian","Atheist",3,22,3,3,4,4,4,"15","College",27,"2",7,2,2,10,20,"Nervous"
"Female","Female","No","Big City","Asian","Christian",3,34,3.4,1,3,3,1,"17","Kindergarten",4,"4",3,9,8,0,100,"Some Idea"
"Male","Male","Yes","Big City Suburb","Hispanic","Jewish",6,24,3.9,13,13,2,2,"17","College",12,"4",6,5,10,0,90,"Grad School"
"Female","Female","No","Small Town","White","Christian",5,30,4,5,2,1,1,"16","College",2,"1",5,4,10,35,90,"Some Idea"
"Male","Male","No","Big City Suburb","Asian","Agnostic",1,31,3.2,0,1,0,0,"18","lower grades",6,"1",5,0,6,0,10,"Grad School"
"Female","Female","No","Small Town","White","Christian",4,27,4,8,10,5,2,"12","High School",10,"2",4,7,10,0,90,"Nervous"
"Female","Female","Yes","Big City Suburb","White","Christian",8,28,3.4,5,5,0,0,"18","College",8,"5",8,1,9,0,100,"Grad School"
"Female","Female","Yes","Big City","Mixed","Muslim",5,25,3.7,6,5,5,1,"13","College",7,"2",3,8,9,0,80,"Grad School"
"Female","Female","No","Big City","White","Agnostic",0,28,4,0,0,0,1,"14","lower grades",7,"10 or more",4,7,9,15,70,"Nervous"
"Male","Male","No","Small Town","White","Christian",0,29,4,5,0,0,2,"12","middle school",2,"3",2,4,10,0,20,"Concrete plan"
"Male","Male","No","Big City Suburb","Asian","Muslim",7,29,3,4,1,0,0,"still waiting","College",14,"2",6,5,8,15,50,"Nervous"
"Female","Female","No","Big City Suburb","Asian","Hindu",7,31,3.2,0,0,1,2,"15","Kindergarten",28,"1",4,0,10,0,100,"Grad School"
"Female","Female","No","Big City Suburb","Black","Christian",7,25,2.9,10,3,8,2,"14","College",3,"2",3,3,3,0,100,"Concrete plan"
"Male","Male","No","Big City","Other","Jewish",7,26,4,0,0,1,3,"17","High School",2,"2",2,7,9,0,100,"Concrete plan"
"Male","Male","No","Big City Suburb","Asian","Christian",1,32,3.5,0,0,0,0,"still waiting","High School",2,"5",10,4,7,0,70,"Nervous"
"Female","Female","Yes","Small Town","Asian","Buddhist",7,29,3.3,6,8,13,0,"14","middle school",7,"0",1,2,8,0,100,"Grad School"
"Male","Male","Yes","Big City Suburb","White","Christian",6,32,3.2,0,0,20,2,"15","College",1,"1",5,8,8,5,60,"Nervous"
"Female","Female","Yes","Medium City","White","Christian",1,27,4,2,0,0,1,"17","High School",2,"2",11,9,10,25,100,"Grad School"
"Female","Female","No","Big City","Asian","Atheist",0,30,3.7,0,1,4,5,"15","High School",0,"3",4,5,5,15,100,"Some Idea"
"Female","Female","Yes","Small Town","White","Christian",5,27,3.9,10,10,1,1,"14","middle school",5,"5",5,0,9,5,10,"Concrete plan"
"Male","Male","No","Big City Suburb","Asian","Atheist",0,29,3.1,1,2,0,0,"still waiting","High School",1,"2",0,10,7,0,100,"Some Idea"
"Male","Male","No","Big City Suburb","Asian","Hindu",6,26,3.9,0,0,0,1,"17","lower grades",14,"0",5,8,9,0,100,"Nervous"
"Male","Male","No","Big City","Asian","Buddhist",0,30,3.4,1,2,6,8,"18","High School",1,"9",14,9,5,0,100,"No Idea"
"Male","Male","No","Big City Suburb","White","Atheist",0,26,3,8,12,1,1,"22","High School",0,"0",2,7,8,0,60,"Nervous"
"Female","Female","No","Big City","Asian","Atheist",0,21,3,3,5,1,1,"13","High School",2,"3",5,10,8,10,100,"Some Idea"
"Female","Female","No","Big City Suburb","Asian","Christian",5,29,4,0,0,0,0,"18","High School",10,"3",5,5,9,0,100,"No Idea"
"Male","Male","No","Big City","Asian","Hindu",7,32,2,0,0,0,0,"still waiting","lower grades",3,"2",5,9,9,0,100,"Concrete plan"
"Female","Female","No","Medium City","Other","Muslim",2,25,4,6,8,2,3,"13","College",4,"10 or more",4,5,8,0,10,"Grad School"
"Female","Female","No","Big City Suburb","White","Christian",6,30,2.9,30,36,8,2,"14","College",7,"2",7,3,8,20,100,"Grad School"
"Male","Male","No","Big City","Mixed","Atheist",0,24,3,10,6,4,2,"12","College",2,"3",4,5,5,0,80,"No Idea"
"Female","Female","No","Big City Suburb","Asian","Agnostic",1,27,3,10,12,6,4,"17","Kindergarten",1,"0",3,3,2,40,50,"Nervous"
"Male","Male","Yes","Big City Suburb","White","Christian",2,29,3,9,35,2,1,"13","College",12,"1",7,8,10,0,90,"Grad School"
"Female","Female","No","Medium City","White","Agnostic",0,29,3.5,0,0,14,3,"16","College",2,"1",1,5,7,30,40,"Grad School"
